NAME,NAME.id,NAME.name,ASSOCIATION,CLUMP,EXPERIMENT,EXPERIMENT.count,EXPERIMENT.date,EXPERIMENT.description,EXPERIMENT.field,EXPERIMENT.fullname,EXPERIMENT.id,EXPERIMENT.index,EXPERIMENT.name,EXPERIMENT.series,IMAGE,IMAGE.label,IMAGE.meta,IMAGE.name,INTENSITY,INTENSITY.ch1,INTENSITY.ch2,LOCATION,LOCATION.center,LOCATION.dist,LOCATION.half,LOCATION.pole,LOCATION.side,LOCATION.x,LOCATION.y,MAXIMA,MAXIMA.Maxima1,MAXIMA.count,MEDIAL,POSITION,POSITION.channel,POSITION.frame,POSITION.position,POSITION.slice,PROFILE_MEDIAL,SHAPE,SHAPE.angularity,SHAPE.area,SHAPE.aspectRatio,SHAPE.circularity,SHAPE.curvature,SHAPE.feret,SHAPE.length,SHAPE.morphology,SHAPE.orientation,SHAPE.perimeter,SHAPE.pole,SHAPE.roundness,SHAPE.sinuosity,SHAPE.solidity,SHAPE.width,ZSCORE,Unnamed: 57,INTENSITY.ch3,Unnamed: 58
b217,441a7c3e-7d82-4130-872f-fadf86f96885,b217,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:5/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:5/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6597.9473,Stats[mean=6120.1284 min=5384.0 max=7039.0 stdv=394.1022],Stats[mean=5618.436 min=4805.0 max=6470.0 stdv=368.46487],(x=20.44 y=27.84),False,34.535896,2,2,2,20.442932,27.835493,0,0,0,1,5,1,1,5,5,ip[width=15  height=1  bits=16  min=4228.0  max=17971.0],1,0.03794925,0.43332595,3.456244,0.5661959,0.0639882,1.4316224,1.4282525,1,106.27069,3.101194,2.0,0.26919553,1.000301,0.99791676,0.32483673,4.7437406,,,
b218,7f1e2f08-8532-4327-a54c-b9ccc5ad417f,b218,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:5/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:5/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6518.7295,Stats[mean=6436.7563 min=5253.0 max=9528.0 stdv=913.61597],Stats[mean=5318.3203 min=4492.0 max=6282.0 stdv=375.99625],(x=38.73 y=28.90),False,48.324707,2,2,2,38.73014,28.900755,0,0,0,1,5,1,1,5,5,ip[width=24  height=1  bits=16  min=4228.0  max=17971.0],1,0.029293854,0.93920535,5.2042665,0.42428935,0.039129894,2.488414,2.4866543,1,25.410828,5.2741704,2.0,0.19311915,1.0008886,0.9990624,0.397174,4.860828,,,
b219,78d25122-4351-4c74-9f2f-848eac39e68f,b219,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:5/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:5/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7628.0146,Stats[mean=7482.7783 min=5979.0 max=10078.0 stdv=908.0572],Stats[mean=5477.5513 min=4572.0 max=6521.0 stdv=421.9062],(x=6.66 y=20.87),False,21.904478,2,2,2,6.6593513,20.86766,0,0,0,1,5,1,1,5,5,ip[width=41  height=1  bits=16  min=4228.0  max=17971.0],1,0.30192548,2.068649,2.0762322,0.32183862,0.6439508,3.240122,4.2919383,1,174.14809,8.9873,2.0,0.25088468,1.4085321,0.5165689,0.50120443,3.2212484,,,
b220,e344e17d-73c3-4f58-8296-7d42f0168b6b,b220,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:5/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:5/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7845.379,Stats[mean=7662.299 min=6062.0 max=10680.0 stdv=927.4537],Stats[mean=5560.38 min=4621.0 max=6751.0 stdv=383.92206],(x=8.58 y=19.20),False,21.026772,2,2,2,8.576314,19.198229,0,0,0,1,5,1,1,5,5,ip[width=51  height=1  bits=16  min=4228.0  max=17971.0],1,0.09879777,2.6312048,4.1799617,0.26119775,0.2314545,5.1248345,5.4316573,1,24.26415,11.251167,2.0,0.12755725,1.0679047,0.5800079,0.49971953,2.899973,,,
b1,183ae74b-bf45-4602-8fa2-ebee07a19b64,b1,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11383.444,Stats[mean=15519.647 min=9681.0 max=19879.0 stdv=3160.855],Stats[mean=6482.2256 min=5320.0 max=7763.0 stdv=545.0697],(x=9.70 y=0.86),False,9.73463,2,2,2,9.696743,0.85801095,0,0,0,1,1,1,1,1,1,ip[width=20  height=1  bits=16  min=7865.0  max=35621.0],1,0.0672461,0.8551086,3.901637,0.53089905,0.14089434,2.066325,2.0685868,1,146.03821,4.498934,2.0,0.2549965,1.0076709,0.9851329,0.44848183,4.0414634,,Stats[mean=4315.296 min=2494.0 max=7006.0 stdv=1162.9395],
b2,9f9a5f0c-9923-4e00-9a95-879b2b140518,b2,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,10963.0,Stats[mean=15538.111 min=12436.0 max=17945.0 stdv=1851.848],Stats[mean=6528.4443 min=5892.0 max=7171.0 stdv=462.05496],(x=26.85 y=0.16),False,26.847984,2,2,2,26.847483,0.16402245,0,0,0,1,1,1,1,1,1,ip[width=5  height=1  bits=16  min=7865.0  max=35621.0],1,0.0,0.10333739,1.1782315,0.960037,3.115328e-07,0.40032452,0.39779496,1,108.4348,1.1630268,2.0,0.82100016,1.0,1.0,0.0,4.3286676,,Stats[mean=3400.2222 min=2637.0 max=4387.0 stdv=694.1215],
b3,bd8b6491-a41a-4ee6-9891-e003ddb39703,b3,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11543.014,Stats[mean=12476.481 min=9438.0 max=17668.0 stdv=2226.531],Stats[mean=6847.963 min=5266.0 max=8056.0 stdv=575.9793],(x=40.04 y=0.80),False,40.05153,2,2,2,40.04347,0.80349857,0,0,0,1,1,1,1,1,1,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.07290637,0.6207526,2.5258205,0.7141973,0.13440394,1.4370711,1.437056,1,176.76175,3.3048754,2.0,0.38271204,1.0013957,0.9964709,0.48823205,3.932462,,Stats[mean=4623.4443 min=2206.0 max=6893.0 stdv=1126.59],
b4,e6fd122c-d2a3-4cff-a2f0-13a5274f0efc,b4,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11229.371,Stats[mean=11937.447 min=8602.0 max=20963.0 stdv=3108.3936],Stats[mean=7082.9917 min=5527.0 max=8664.0 stdv=562.74066],(x=4.19 y=1.03),False,4.314879,2,2,2,4.190065,1.0303082,0,0,0,1,1,1,1,1,1,ip[width=26  height=1  bits=16  min=7865.0  max=35621.0],1,0.19068988,1.4342506,3.2404327,0.53652143,0.39875394,2.5702734,2.644783,1,134.74182,5.7959404,2.0,0.27642447,1.044627,0.89249116,0.58563775,4.146711,,Stats[mean=6513.6665 min=3341.0 max=8933.0 stdv=1422.2935],
b5,3d066c56-7c17-4ee8-99f6-becdc95a5ccd,b5,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11870.072,Stats[mean=11125.642 min=8937.0 max=14892.0 stdv=1323.4193],Stats[mean=7314.4346 min=6188.0 max=8408.0 stdv=476.5547],(x=18.02 y=1.02),False,18.050997,2,2,2,18.021921,1.0241015,0,0,0,1,1,1,1,1,1,ip[width=26  height=1  bits=16  min=7865.0  max=35621.0],1,0.08605228,1.1062647,4.8552203,0.44094658,0.17138435,2.6163733,2.6360085,1,115.12317,5.614893,2.0,0.20576419,1.007761,0.97790736,0.44742337,3.7090487,,Stats[mean=5564.446 min=3908.0 max=6944.0 stdv=654.1018],
b6,b3ba14c2-5bde-4d85-a858-231f41b1aa51,b6,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11382.386,Stats[mean=10730.761 min=8843.0 max=14865.0 stdv=1315.8472],Stats[mean=7328.913 min=5985.0 max=8387.0 stdv=548.0455],(x=19.97 y=2.52),False,20.12438,2,2,2,19.965628,2.52277,0,0,0,1,1,1,1,1,1,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.27926695,0.6073539,2.6245441,0.6819442,0.46760368,1.4613041,1.4815756,1,151.53513,3.345426,2.0,0.3621352,1.0175465,0.99547833,0.45194355,4.0421863,,Stats[mean=5126.2607 min=3706.0 max=6287.0 stdv=611.3525],
b7,e16581a0-e6af-48cc-97fc-af4ed3b7d7f5,b7,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11819.125,Stats[mean=11444.792 min=9227.0 max=16959.0 stdv=1764.1539],Stats[mean=6883.287 min=5400.0 max=7992.0 stdv=505.7192],(x=2.60 y=2.61),False,3.6903832,2,2,2,2.6043963,2.6145835,0,0,0,1,1,1,1,1,1,ip[width=23  height=1  bits=16  min=7865.0  max=35621.0],1,0.17640106,1.1842223,3.4312944,0.54893523,0.343105,2.3351057,2.3793025,1,64.69223,5.2066817,2.0,0.2765224,1.0263644,0.9451699,0.53446466,3.743851,,Stats[mean=6924.891 min=3406.0 max=9144.0 stdv=1334.1051],
b8,f36ccbe6-94c8-4afe-9cac-304f1693da50,b8,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11826.96,Stats[mean=11194.297 min=8998.0 max=14722.0 stdv=1370.9578],Stats[mean=7133.8784 min=6129.0 max=8163.0 stdv=434.98694],(x=50.02 y=5.69),False,50.345917,2,2,2,50.02345,5.689123,0,0,0,1,1,1,1,1,1,ip[width=21  height=1  bits=16  min=7865.0  max=35621.0],1,0.05242926,0.8719983,4.0214763,0.5195367,0.09814231,2.1167521,2.1176307,1,118.1876,4.592558,2.0,0.24779114,1.0021155,0.998632,0.43716007,3.738499,,Stats[mean=5552.392 min=3154.0 max=7337.0 stdv=802.413],
b9,abf5032d-10ee-4622-93f7-f74e8cd97925,b9,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11446.381,Stats[mean=11126.914 min=8656.0 max=17273.0 stdv=1617.365],Stats[mean=7319.981 min=5965.0 max=8901.0 stdv=517.0866],(x=15.22 y=7.61),False,17.017109,2,2,2,15.220958,7.6094985,0,0,0,1,1,1,1,1,1,ip[width=72  height=1  bits=16  min=7865.0  max=35621.0],1,0.15262206,3.7159085,2.4487453,0.18617843,0.33022577,5.966065,7.727798,1,151.84883,15.836994,2.0,0.13292271,1.3361212,0.34391546,0.49123767,3.9984713,,Stats[mean=6334.4233 min=3605.0 max=8311.0 stdv=915.24304],
b10,568e81fb-eef9-4aa7-881f-d0e12e3f9f85,b10,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12141.839,Stats[mean=13041.788 min=9188.0 max=19941.0 stdv=2790.9475],Stats[mean=7088.7446 min=5734.0 max=8628.0 stdv=563.58997],(x=24.59 y=7.45),False,25.69248,2,2,2,24.58977,7.446259,0,0,0,1,1,1,1,1,1,ip[width=36  height=1  bits=16  min=7865.0  max=35621.0],1,0.13859956,2.6594331,3.9247952,0.49160087,0.07718749,3.747805,3.7894895,1,38.20888,8.245048,2.0,0.24107113,1.0152291,0.92812014,0.74915344,3.5234058,,Stats[mean=6065.1587 min=2686.0 max=8583.0 stdv=1385.6858],
b11,d065610b-6cc0-4359-9aec-7d6c2e0f6824,b11,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11790.769,Stats[mean=11544.583 min=9142.0 max=16624.0 stdv=1753.5609],Stats[mean=7261.1895 min=5903.0 max=8377.0 stdv=457.19196],(x=25.34 y=9.68),False,27.130798,2,2,2,25.343372,9.684711,0,0,0,1,1,1,1,1,1,ip[width=34  height=1  bits=16  min=7865.0  max=35621.0],1,0.06508701,1.5414593,6.073797,0.34644923,0.100176595,3.534384,3.546512,1,176.78473,7.4774094,2.0,0.15711392,1.0074096,0.93360776,0.45380157,3.7632215,,Stats[mean=6088.023 min=4414.0 max=7570.0 stdv=724.375],
b12,af46ca67-f681-46d7-8f39-74ca8dd8439c,b12,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12002.486,Stats[mean=11995.466 min=8884.0 max=17928.0 stdv=2346.1406],Stats[mean=7147.17 min=5875.0 max=8757.0 stdv=621.19305],(x=22.56 y=11.10),False,25.144958,2,2,2,22.560541,11.103643,0,0,0,1,1,1,1,1,1,ip[width=35  height=1  bits=16  min=7865.0  max=35621.0],1,0.16612236,1.9066389,3.5579276,0.3931629,0.3602877,3.4756281,3.6758766,1,55.87231,7.8064375,2.0,0.20096107,1.0765558,0.7280352,0.5432084,3.6185973,,Stats[mean=5783.981 min=2839.0 max=7994.0 stdv=1385.459],
b13,42d99cc7-b76e-4ef4-be58-b8f30e01cc66,b13,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11270.182,Stats[mean=10789.796 min=9036.0 max=14208.0 stdv=1327.2297],Stats[mean=7261.041 min=6052.0 max=8571.0 stdv=535.24646],(x=38.46 y=12.84),False,40.549686,2,2,2,38.46257,12.841646,0,0,0,1,1,1,1,1,1,ip[width=25  height=1  bits=16  min=7865.0  max=35621.0],1,0.2848056,1.1543839,2.929329,0.48113182,0.57831615,2.381955,2.552402,1,132.32875,5.490957,2.0,0.2590558,1.0907805,0.78765863,0.48442298,4.1188326,,Stats[mean=5885.2754 min=3191.0 max=8070.0 stdv=888.118],
b14,1573fa6e-bfe8-4da5-9e9a-5b9e17ecf912,b14,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11559.463,Stats[mean=13420.697 min=9282.0 max=18881.0 stdv=3113.383],Stats[mean=7153.7676 min=5823.0 max=8964.0 stdv=627.5819],(x=0.80 y=12.83),False,12.859504,2,2,2,0.80022985,12.834581,0,0,0,1,1,1,1,1,1,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.13104019,0.52105266,3.1733048,0.6142914,0.21136,1.4748385,1.4787815,1,111.9169,3.2648146,2.0,0.3050021,1.0035833,0.9975881,0.38209045,3.9212258,,Stats[mean=5303.2324 min=3212.0 max=7319.0 stdv=1317.6638],
b15,70577d40-1fb4-4d65-b0a5-ef8acf6f4fa3,b15,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11366.865,Stats[mean=10646.081 min=8454.0 max=13650.0 stdv=1259.306],Stats[mean=7501.5967 min=6390.0 max=8885.0 stdv=517.84174],(x=2.29 y=14.23),False,14.412204,2,2,2,2.285522,14.229828,0,0,0,1,1,1,1,1,1,ip[width=18  height=1  bits=16  min=7865.0  max=35621.0],1,0.13358013,0.72984874,3.4668913,0.5747023,0.25337633,1.8129191,1.8182788,1,150.80034,3.9948447,2.0,0.28273925,1.0080249,0.99781096,0.4318108,4.0527887,,Stats[mean=6576.371 min=5119.0 max=7953.0 stdv=724.5548],
b16,7d9647e9-cc56-4ce4-811c-409aa475771d,b16,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11217.417,Stats[mean=10941.97 min=8328.0 max=18243.0 stdv=1996.5671],Stats[mean=7116.27 min=5691.0 max=8554.0 stdv=552.0953],(x=5.01 y=18.92),False,19.574007,2,2,2,5.010517,18.921852,0,0,0,1,1,1,1,1,1,ip[width=38  height=1  bits=16  min=7865.0  max=35621.0],1,0.107236214,1.9436984,4.405953,0.3547973,0.23346068,3.8260117,3.94531,1,42.12076,8.297155,2.0,0.16906217,1.0365998,0.7747092,0.5139809,4.1548758,,Stats[mean=5862.865 min=2998.0 max=8268.0 stdv=1067.6622],
b17,d07b1487-7c25-45fa-8967-29f42ec8e8eb,b17,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11246.329,Stats[mean=10304.534 min=8586.0 max=14218.0 stdv=1285.6741],Stats[mean=7294.6206 min=6302.0 max=8723.0 stdv=551.9231],(x=38.62 y=18.63),False,42.880367,2,2,2,38.62243,18.628847,0,0,0,1,1,1,1,1,1,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.02952965,0.6618647,2.5344656,0.70301557,0.046776164,1.5039638,1.5026066,1,131.79799,3.439593,2.0,0.37256715,1.0001719,0.99622947,0.48355794,4.135126,,Stats[mean=6540.707 min=3720.0 max=8422.0 stdv=1005.8868],
b18,ff5e0cff-57f5-4e53-9ea6-e39263d4fa96,b18,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11626.832,Stats[mean=11077.339 min=8572.0 max=16504.0 stdv=1884.8624],Stats[mean=7011.3477 min=5954.0 max=8536.0 stdv=499.39005],(x=26.15 y=20.45),False,33.197876,2,2,2,26.15277,20.448269,0,0,0,1,1,1,1,1,1,ip[width=27  height=1  bits=16  min=7865.0  max=35621.0],1,0.15329403,1.3824587,3.7729828,0.47845036,0.3159254,2.7336447,2.7976816,1,122.306404,6.02577,2.0,0.23554732,1.0317304,0.88807106,0.52588356,3.8752058,,Stats[mean=7096.949 min=3573.0 max=9734.0 stdv=1408.4233],
b19,9996ec8a-4aaf-4fe5-a38c-7d7d4a2c47ab,b19,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11802.137,Stats[mean=11264.881 min=8624.0 max=16017.0 stdv=1818.3984],Stats[mean=7249.746 min=6167.0 max=9253.0 stdv=541.6635],(x=5.29 y=23.54),False,24.129402,2,2,2,5.289095,23.542591,0,0,0,1,1,1,1,1,1,ip[width=17  height=1  bits=16  min=7865.0  max=35621.0],1,0.05333342,0.7754208,2.7435265,0.67511123,0.09229795,1.6741616,1.6720105,1,98.84243,3.799146,2.0,0.3522515,1.0009152,0.9964011,0.51715386,3.755456,,Stats[mean=6920.8804 min=3256.0 max=9824.0 stdv=1674.3629],
b20,1d8c352e-7867-43e9-84c0-059feaf1ca10,b20,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12448.293,Stats[mean=11683.571 min=9105.0 max=16518.0 stdv=1739.9828],Stats[mean=7408.8213 min=6342.0 max=9082.0 stdv=565.46423],(x=7.44 y=24.10),False,25.226856,2,2,2,7.44222,24.104101,0,0,0,1,1,1,1,1,1,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.1262233,0.67240673,2.3298085,0.74752337,0.21807122,1.4373732,1.439593,1,107.643616,3.3620842,2.0,0.4143841,1.0035441,0.99573225,0.52773273,3.3140678,,Stats[mean=6150.5 min=3945.0 max=8505.0 stdv=1214.8595],
b21,a03eaa92-3d61-49d1-8324-d1968e917425,b21,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11761.277,Stats[mean=11434.511 min=9453.0 max=14079.0 stdv=1281.3962],Stats[mean=7397.2554 min=6282.0 max=8493.0 stdv=491.22263],(x=6.46 y=24.45),False,25.291075,2,2,2,6.4570107,24.452923,0,0,0,1,1,1,1,1,1,ip[width=13  height=1  bits=16  min=7865.0  max=35621.0],1,0.0,0.5851536,2.2640154,0.78857845,0.006315058,1.280765,1.263236,1,173.90915,3.053637,2.0,0.4541936,1.0000025,0.99518734,0.5258974,3.7833662,,Stats[mean=7428.8726 min=5566.0 max=9378.0 stdv=966.04016],
b22,46f2323b-3901-49d1-95cd-686a0df04087,b22,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11209.115,Stats[mean=10361.796 min=8550.0 max=13511.0 stdv=1354.7266],Stats[mean=7353.4897 min=6549.0 max=8361.0 stdv=442.57565],(x=6.13 y=26.15),False,26.861202,2,2,2,6.134199,26.151402,0,0,0,1,1,1,1,1,1,ip[width=16  height=1  bits=16  min=7865.0  max=35621.0],1,0.02859764,0.5613846,3.141932,0.6112422,0.05369334,1.5382321,1.5367507,1,18.251623,3.397258,2.0,0.30208343,1.0002825,0.99765044,0.39918235,4.160547,,Stats[mean=7753.0205 min=5502.0 max=9652.0 stdv=1110.9147],
b23,424a3897-d45b-4eae-8ff5-e05c940421bf,b23,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:1/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11643.676,Stats[mean=11042.546 min=9309.0 max=14772.0 stdv=1413.3943],Stats[mean=7301.5 min=6483.0 max=8231.0 stdv=463.32227],(x=17.77 y=26.01),False,31.497478,2,2,2,17.768337,26.007256,0,0,0,1,1,1,1,1,1,ip[width=14  height=1  bits=16  min=7865.0  max=35621.0],1,0.16791229,0.54470754,2.6858315,0.6734681,0.28153783,1.4103684,1.4103676,1,112.21236,3.188072,2.0,0.34866503,1.0056379,0.9960555,0.42268744,3.8636997,,Stats[mean=6372.091 min=3988.0 max=8692.0 stdv=1138.0587],
