NAME,NAME.id,NAME.name,ASSOCIATION,CLUMP,EXPERIMENT,EXPERIMENT.count,EXPERIMENT.date,EXPERIMENT.description,EXPERIMENT.field,EXPERIMENT.fullname,EXPERIMENT.id,EXPERIMENT.index,EXPERIMENT.name,EXPERIMENT.series,IMAGE,IMAGE.label,IMAGE.meta,IMAGE.name,INTENSITY,INTENSITY.ch1,INTENSITY.ch2,LOCATION,LOCATION.center,LOCATION.dist,LOCATION.half,LOCATION.pole,LOCATION.side,LOCATION.x,LOCATION.y,MAXIMA,MAXIMA.Maxima1,MAXIMA.count,MEDIAL,POSITION,POSITION.channel,POSITION.frame,POSITION.position,POSITION.slice,PROFILE_MEDIAL,SHAPE,SHAPE.angularity,SHAPE.area,SHAPE.aspectRatio,SHAPE.circularity,SHAPE.curvature,SHAPE.feret,SHAPE.length,SHAPE.morphology,SHAPE.orientation,SHAPE.perimeter,SHAPE.pole,SHAPE.roundness,SHAPE.sinuosity,SHAPE.solidity,SHAPE.width,ZSCORE,
b82,13b29a7a-d87c-45bd-a41a-507c3f76cb3a,b82,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6567.1567,Stats[mean=6356.3125 min=5032.0 max=9039.0 stdv=851.67413],Stats[mean=5891.5127 min=5024.0 max=6796.0 stdv=422.8333],(x=3.75 y=25.53),false,25.808805,2,2,2,3.7502267,25.534882,0,0,0,1,2,1,1,2,2,ip[width=20  height=1  bits=16  min=4228.0  max=17971.0],1,0.05407594,0.9476744,3.5026283,0.58485925,0.09493925,2.0410368,2.043025,1,49.860256,4.5124125,2.0,0.28964603,1.0017539,0.99847263,0.5032444,4.6863494,
b83,941ae121-5e45-4dd0-8eb8-0189b2ac10a3,b83,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6555.9194,Stats[mean=6303.1343 min=4652.0 max=8874.0 stdv=863.89044],Stats[mean=6370.951 min=5101.0 max=9048.0 stdv=691.04224],(x=22.37 y=27.19),false,35.20996,2,2,2,22.374817,27.186556,0,0,0,1,2,1,1,2,2,ip[width=22  height=1  bits=16  min=4228.0  max=17971.0],1,0.03189784,0.96446455,4.026962,0.52813464,0.059546053,2.2017858,2.203077,1,41.19813,4.7904434,2.0,0.25330645,1.000658,0.999087,0.47159985,4.7024755,
b84,cf8787c2-8bd2-470a-a2e0-754d3c495907,b84,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6280.886,Stats[mean=6135.493 min=4891.0 max=8252.0 stdv=744.61786],Stats[mean=5963.465 min=4811.0 max=6961.0 stdv=458.5658],(x=7.62 y=28.20),false,29.214537,2,2,2,7.623085,28.202442,0,0,0,1,2,1,1,2,2,ip[width=18  height=1  bits=16  min=4228.0  max=17971.0],1,0.26066682,0.8370901,2.9797525,0.6310697,0.45178843,1.7927701,1.8212202,1,149.85298,4.082746,2.0,0.33161417,1.0257044,0.979801,0.50343984,5.097164,
b85,1e5125e4-9f99-4319-b7d6-b0a4ef36ac53,b85,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6532.8027,Stats[mean=5918.026 min=4876.0 max=7334.0 stdv=545.7756],Stats[mean=6028.385 min=4877.0 max=7067.0 stdv=454.42065],(x=20.44 y=27.84),false,34.535896,2,2,2,20.442932,27.835493,0,0,0,1,2,1,1,2,2,ip[width=15  height=1  bits=16  min=4228.0  max=17971.0],1,0.03794925,0.43332595,3.456244,0.5661959,0.0639882,1.4316224,1.4282525,1,106.27069,3.101194,2.0,0.26919553,1.000301,0.99791676,0.32483673,4.73565,
b86,8de4b67e-774c-47d8-8169-edb675bdc591,b86,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6299.036,Stats[mean=6176.1025 min=4969.0 max=8901.0 stdv=857.96704],Stats[mean=5653.269 min=4774.0 max=6671.0 stdv=415.8952],(x=38.73 y=28.90),false,48.324707,2,2,2,38.73014,28.900755,0,0,0,1,2,1,1,2,2,ip[width=24  height=1  bits=16  min=4228.0  max=17971.0],1,0.029293854,0.93920535,5.2042665,0.42428935,0.039129894,2.488414,2.4866543,1,25.410828,5.2741704,2.0,0.19311915,1.0008886,0.9990624,0.397174,5.0711184,
b87,9e7c086e-c216-4d08-b067-b8d3916ff812,b87,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7452.2573,Stats[mean=7290.4546 min=5479.0 max=10246.0 stdv=966.8493],Stats[mean=5803.8066 min=4773.0 max=7027.0 stdv=410.80853],(x=6.66 y=20.87),false,21.904478,2,2,2,6.6593513,20.86766,0,0,0,1,2,1,1,2,2,ip[width=41  height=1  bits=16  min=4228.0  max=17971.0],1,0.30192548,2.068649,2.0762322,0.32183862,0.6439508,3.240122,4.2919383,1,174.14809,8.9873,2.0,0.25088468,1.4085321,0.5165689,0.50120443,3.41618,
b88,03b24b1f-5bd1-42cd-87fb-d2a20b4e5425,b88,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:2/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7701.231,Stats[mean=7491.385 min=6009.0 max=10240.0 stdv=898.41766],Stats[mean=5877.4707 min=4933.0 max=6852.0 stdv=414.20227],(x=8.58 y=19.20),false,21.026772,2,2,2,8.576314,19.198229,0,0,0,1,2,1,1,2,2,ip[width=51  height=1  bits=16  min=4228.0  max=17971.0],1,0.09879777,2.6312048,4.1799617,0.26119775,0.2314545,5.1248345,5.4316573,1,24.26415,11.251167,2.0,0.12755725,1.0679047,0.5800079,0.49971953,3.0588884,
b89,26f0239b-1b6d-4045-9316-aa3bb285da01,b89,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7333.245,Stats[mean=7201.031 min=5341.0 max=10557.0 stdv=1140.9032],Stats[mean=5965.0693 min=5076.0 max=7091.0 stdv=417.656],(x=1.41 y=1.40),false,1.9861107,2,2,2,1.4114027,1.3973467,0,0,0,1,3,1,1,3,3,ip[width=29  height=1  bits=16  min=4228.0  max=17971.0],1,0.1626939,1.5632769,3.6047254,0.4714452,0.3198602,2.9097788,2.9950109,1,41.49893,6.455164,2.0,0.23508562,1.0367888,0.86345834,0.5586758,3.5763404,
b90,bbe2360d-5e95-42a4-9c99-50622f063c19,b90,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6791.083,Stats[mean=6924.9673 min=5279.0 max=10657.0 stdv=1260.3402],Stats[mean=5696.205 min=4706.0 max=7122.0 stdv=453.15414],(x=36.38 y=2.62),false,36.471275,2,2,2,36.377342,2.6158886,0,0,0,1,3,1,1,3,3,ip[width=33  height=1  bits=16  min=4228.0  max=17971.0],1,0.051831055,1.4650671,6.3788013,0.35349894,0.069751784,3.4251676,3.4354234,1,41.939793,7.2167163,2.0,0.15900251,1.0048286,0.9702646,0.44830313,4.3569336,
b91,8a490551-21af-40d5-a8eb-1e5b90d0e4bd,b91,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7618.0864,Stats[mean=7466.896 min=5720.0 max=10654.0 stdv=1139.3829],Stats[mean=6153.904 min=4955.0 max=7480.0 stdv=492.47968],(x=1.70 y=2.37),false,2.9127028,2,2,2,1.6983674,2.3663023,0,0,0,1,3,1,1,3,3,ip[width=28  height=1  bits=16  min=4228.0  max=17971.0],1,0.14500533,1.4755051,3.762322,0.48149866,0.2840864,2.8162572,2.8798687,1,44.508347,6.205514,2.0,0.23686792,1.026083,0.89904165,0.5436832,3.1662323,
b92,32b12d9c-89cf-4303-9b31-5ef7e7069ec9,b92,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6802.8037,Stats[mean=6765.6523 min=5494.0 max=9157.0 stdv=977.2493],Stats[mean=5662.413 min=4536.0 max=6776.0 stdv=419.44904],(x=33.75 y=2.01),false,33.80592,2,2,2,33.74612,2.0098546,0,0,0,1,3,1,1,3,3,ip[width=12  height=1  bits=16  min=4228.0  max=17971.0],1,0.0,0.5328347,2.12853,0.8203121,0.005884184,1.1737775,1.169796,1,61.956013,2.8570092,2.0,0.49241483,1.0000019,0.9997171,0.51337624,4.340058,
b93,1a0e0886-ebf3-49a8-8ec6-63ad4e442c11,b93,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6665.2476,Stats[mean=6322.1143 min=5002.0 max=9083.0 stdv=808.4174],Stats[mean=5730.157 min=4945.0 max=6677.0 stdv=435.55203],(x=32.08 y=2.92),false,32.215622,2,2,2,32.083153,2.9184794,0,0,0,1,3,1,1,3,3,ip[width=19  height=1  bits=16  min=4228.0  max=17971.0],1,0.115132615,0.8248751,3.2228696,0.60926354,0.21917236,1.8549834,1.8640233,1,52.88827,4.1247387,2.0,0.30522367,1.0061939,0.9975491,0.4878168,4.538109,
b94,46349443-dd67-46da-a70c-bd525617a38b,b94,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7264.1636,Stats[mean=7226.7935 min=5287.0 max=12445.0 stdv=1464.8447],Stats[mean=5807.8174 min=4832.0 max=6932.0 stdv=438.5231],(x=2.03 y=3.44),false,3.9927166,2,2,2,2.0317228,3.4371336,0,0,0,1,3,1,1,3,3,ip[width=29  height=1  bits=16  min=4228.0  max=17971.0],1,0.08541848,1.4742359,4.5473623,0.45487767,0.17951858,2.9437711,2.9736547,1,56.212433,6.3817697,2.0,0.21660526,1.0132482,0.9504559,0.525097,3.675803,
b95,acb8badf-fd43-4e74-85a2-fe54519b7423,b95,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6548.7266,Stats[mean=6304.622 min=5130.0 max=8420.0 stdv=772.81177],Stats[mean=6118.0 min=4860.0 max=7431.0 stdv=557.01904],(x=26.60 y=5.49),false,27.162218,2,2,2,26.601433,5.4908853,0,0,0,1,3,1,1,3,3,ip[width=21  height=1  bits=16  min=4228.0  max=17971.0],1,0.06703599,1.018723,3.563801,0.5784057,0.1228741,2.1280742,2.1325023,1,84.68041,4.7045355,2.0,0.28641298,1.0028293,0.9986698,0.5167034,4.705873,
b96,85831ffb-8509-4090-92a9-4081c6e33a27,b96,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6586.411,Stats[mean=6249.16 min=5325.0 max=7614.0 stdv=584.537],Stats[mean=6017.44 min=5196.0 max=6806.0 stdv=424.14072],(x=18.90 y=5.69),false,19.73481,2,2,2,18.897043,5.6889753,0,0,0,1,3,1,1,3,3,ip[width=15  height=1  bits=16  min=4228.0  max=17971.0],1,0.26828653,0.5953941,2.6191928,0.68285644,0.44124794,1.4467332,1.4655572,1,82.6533,3.3101106,2.0,0.36219105,1.0155683,0.9951154,0.44586,4.6516156,
b97,575635fd-a08f-4e56-bdfb-fe6488233bc9,b97,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6472.1514,Stats[mean=6203.1396 min=5066.0 max=7586.0 stdv=604.5472],Stats[mean=5695.3955 min=4888.0 max=6334.0 stdv=372.3862],(x=29.08 y=6.50),false,29.801756,2,2,2,29.084452,6.499177,0,0,0,1,3,1,1,3,3,ip[width=16  height=1  bits=16  min=4228.0  max=17971.0],1,0.10556793,0.4891965,3.547985,0.5557491,0.20042978,1.5304426,1.5325415,1,178.26692,3.325885,2.0,0.26592514,1.0037972,0.99796534,0.34118885,4.816124,
b98,d8b95ebb-bc8d-4151-acb7-cd903b04e6d0,b98,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7068.8784,Stats[mean=6726.5913 min=5320.0 max=9250.0 stdv=810.83954],Stats[mean=6052.9707 min=5042.0 max=7312.0 stdv=429.27097],(x=32.52 y=7.60),false,33.392323,2,2,2,32.515713,7.601033,0,0,0,1,3,1,1,3,3,ip[width=34  height=1  bits=16  min=4228.0  max=17971.0],1,0.1571006,1.6500112,4.058058,0.36632264,0.31568116,3.4099042,3.5670054,1,14.843436,7.523441,2.0,0.18068106,1.0604786,0.7345487,0.48437977,3.9569697,
b99,5ba4ecdc-8a4f-4e69-8526-ba5fcd89061b,b99,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6717.407,Stats[mean=7784.3403 min=5266.0 max=10631.0 stdv=1631.5559],Stats[mean=5682.1704 min=4748.0 max=6505.0 stdv=461.94547],(x=0.57 y=7.24),false,7.2667766,2,2,2,0.5728765,7.24416,0,0,0,1,3,1,1,3,3,ip[width=13  height=1  bits=16  min=4228.0  max=17971.0],1,0.014900179,0.564671,2.2428079,0.7845466,0.038610492,1.236203,1.2227179,1,113.16875,3.0074146,2.0,0.47046363,1.0000902,0.9878051,0.51660126,4.46301,
b100,36fdda12-7284-4a66-9351-3787d2563bf4,b100,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7209.174,Stats[mean=7076.6724 min=5698.0 max=11756.0 stdv=1041.2582],Stats[mean=6000.5044 min=4881.0 max=7377.0 stdv=469.64874],(x=31.49 y=8.62),false,32.648396,2,2,2,31.489109,8.622858,0,0,0,1,3,1,1,3,3,ip[width=29  height=1  bits=16  min=4228.0  max=17971.0],1,0.044111058,1.3229988,5.4907656,0.41180387,0.09482114,2.990298,2.9996152,1,27.222483,6.353886,2.0,0.1883825,1.0032326,0.9990629,0.4677471,3.7549756,
b101,f137d18a-561b-4bbb-95d7-43599c17882d,b101,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6747.4644,Stats[mean=6558.6743 min=5413.0 max=9119.0 stdv=867.37103],Stats[mean=5906.686 min=5058.0 max=7251.0 stdv=418.4016],(x=22.56 y=7.88),false,23.89674,2,2,2,22.558601,7.8843985,0,0,0,1,3,1,1,3,3,ip[width=23  height=1  bits=16  min=4228.0  max=17971.0],1,0.04262821,1.0159918,4.19215,0.50826865,0.026418956,2.320459,2.32181,1,98.466644,5.0119114,2.0,0.24024403,1.0010248,0.99773926,0.47267509,4.419735,
b102,9927302c-7cea-4820-82c5-9840c54e3ad4,b102,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7095.8306,Stats[mean=6927.646 min=5594.0 max=9921.0 stdv=1019.52515],Stats[mean=5719.5625 min=4863.0 max=6723.0 stdv=439.6947],(x=34.11 y=8.48),false,35.150013,2,2,2,34.111935,8.479352,0,0,0,1,3,1,1,3,3,ip[width=14  height=1  bits=16  min=4228.0  max=17971.0],1,0.057588648,0.5579286,2.582598,0.69848955,0.10148257,1.3733689,1.3698367,1,37.200268,3.1682124,2.0,0.37662953,1.0006983,0.9966439,0.444761,3.9181645,
b103,8c136568-1c7c-46b6-9ab4-9644c91db3cf,b103,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7312.224,Stats[mean=7000.487 min=5842.0 max=8798.0 stdv=746.6596],Stats[mean=5808.5923 min=4836.0 max=7282.0 stdv=502.93405],(x=29.69 y=10.29),false,31.421406,2,2,2,29.688152,10.291663,0,0,0,1,3,1,1,3,3,ip[width=41  height=1  bits=16  min=4228.0  max=17971.0],1,0.0,0.90477264,15.112304,0.15344049,0.011486442,4.2620225,4.2624044,1,36.254955,8.6080475,2.0,0.06341881,1.0000901,1.0,0.21678233,3.6066065,
b104,3dabbfd5-225f-4376-8916-c9b045cbf7ed,b104,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6914.25,Stats[mean=6779.1113 min=4944.0 max=9340.0 stdv=916.5362],Stats[mean=5936.935 min=4434.0 max=7180.0 stdv=461.924],(x=14.14 y=9.29),false,16.92456,2,2,2,14.144521,9.293724,0,0,0,1,3,1,1,3,3,ip[width=29  height=1  bits=16  min=4228.0  max=17971.0],1,0.05961652,1.3048255,5.5431,0.39623353,0.081687614,3.019426,3.0220678,1,89.05222,6.4328814,2.0,0.18222743,1.0030549,0.9836252,0.45416245,4.1796002,
b105,f4fbfb73-0f4f-4e96-9b41-99b7758e6d73,b105,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,6583.84,Stats[mean=6522.532 min=5215.0 max=9470.0 stdv=840.67377],Stats[mean=5911.2856 min=5138.0 max=7010.0 stdv=445.09018],(x=22.53 y=10.21),false,24.740246,2,2,2,22.53355,10.213659,0,0,0,1,3,1,1,3,3,ip[width=25  height=1  bits=16  min=4228.0  max=17971.0],1,0.33657706,0.8934187,2.8032987,0.39766607,0.6885934,2.2329984,2.517164,1,165.09326,5.3134084,2.0,0.22813314,1.1517445,0.69181794,0.37418368,4.6553173,
b106,4bc4bbbb-3a83-4e52-9eff-cadc2cbdb34a,b106,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7255.208,Stats[mean=6796.1465 min=5531.0 max=9067.0 stdv=883.9566],Stats[mean=6001.7803 min=4831.0 max=6924.0 stdv=466.06085],(x=32.76 y=9.80),false,34.195713,2,2,2,32.760746,9.802058,0,0,0,1,3,1,1,3,3,ip[width=15  height=1  bits=16  min=4228.0  max=17971.0],1,0.0,0.51565605,3.2412126,0.6066891,1.2099489E-5,1.4849994,1.4849972,1,54.599728,3.2681491,2.0,0.2977266,1.0,0.9978232,0.37671924,3.688697,
b107,5f86e1fc-951f-4212-b54b-7c61830ede3a,b107,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7186.1123,Stats[mean=6979.6284 min=5688.0 max=9147.0 stdv=909.95874],Stats[mean=5887.7144 min=5014.0 max=7373.0 stdv=501.2594],(x=18.20 y=10.30),false,20.911196,2,2,2,18.199856,10.297734,0,0,0,1,3,1,1,3,3,ip[width=20  height=1  bits=16  min=4228.0  max=17971.0],1,0.07139412,0.7898538,4.1039424,0.5101283,0.13851568,2.0446312,2.0513816,1,85.791046,4.4110155,2.0,0.24056189,1.0036616,0.99857044,0.4105954,3.7881794,
b108,6c358549-1b13-4719-8751-7f4a4fe67581,b108,0,1,Experiment_test,44,11/6/2023,,1,Experiment_test,,,Experiment_test,1,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001,c:1/2 z:3/5 t:2/13 - 2023.08.01_LZ22225_40min_1e-1_inf.001.tif,2023.08.01_LZ22225_40min_1e-1_inf.001.tif - T=1,7282.8477,Stats[mean=7179.0 min=5762.0 max=10217.0 stdv=1108.3591],Stats[mean=5892.507 min=4765.0 max=6606.0 stdv=379.57056],(x=12.04 y=10.80),false,16.178043,2,2,2,12.043453,10.8020525,0,0,0,1,3,1,1,3,3,ip[width=20  height=1  bits=16  min=4228.0  max=17971.0],1,0.12340986,0.8435208,3.6659706,0.56045574,0.22580771,1.9679956,1.9661534,1,53.97373,4.3489275,2.0,0.27730498,1.0077364,0.99825007,0.46326837,3.6489017,
